Date,Weekly_Sale,Category,Color,Material,Location
2019-10-28,28364,SLIPPER,WHITE,PU,3
2019-11-04,42665,SLIPPER,WHITE,PU,3
2019-11-11,31898,SLIPPER,WHITE,PU,1
2019-11-18,30928,SLIPPER,WHITE,PU,3
2019-11-25,33533,SLIPPER,WHITE,PU,3
2019-12-02,38806,SLIPPER,WHITE,PU,3
2019-12-09,37340,SLIPPER,WHITE,PU,2
2019-12-16,33041,SLIPPER,WHITE,PU,1
2019-12-23,34196,SLIPPER,WHITE,PU,2
2019-12-30,27676,SLIPPER,WHITE,PU,1
2020-01-06,42842,SLIPPER,WHITE,PU,2
2020-01-13,31338,SLIPPER,WHITE,PU,3
2020-01-20,31186,SLIPPER,WHITE,PU,2
2020-01-27,28937,SLIPPER,WHITE,PU,3
2020-02-03,47522,SLIPPER,WHITE,PU,1
2020-02-10,39360,SLIPPER,WHITE,PU,2
2020-02-17,36855,SLIPPER,WHITE,PU,3
2020-02-24,31907,SLIPPER,WHITE,PU,2
2020-03-02,47896,SLIPPER,WHITE,PU,2
2020-03-09,39196,SLIPPER,WHITE,PU,2
2020-03-16,32723,SLIPPER,WHITE,PU,1
2020-03-23,30097,SLIPPER,WHITE,PU,1
2020-03-30,30834,SLIPPER,WHITE,PU,1
2020-04-06,45342,SLIPPER,WHITE,PU,2
2020-04-13,30752,SLIPPER,WHITE,PU,1
2020-04-20,32581,SLIPPER,WHITE,PU,3
2020-04-27,30866,SLIPPER,WHITE,PU,1
2020-05-04,47342,SLIPPER,WHITE,PU,3
2020-05-11,34432,SLIPPER,WHITE,PU,2
2020-05-18,33905,SLIPPER,WHITE,PU,2
2020-05-25,29874,SLIPPER,WHITE,PU,3
2020-06-01,37942,SLIPPER,WHITE,PU,2
2020-06-08,41003,SLIPPER,WHITE,PU,2
2020-06-15,34184,SLIPPER,WHITE,PU,2
2020-06-22,30684,SLIPPER,WHITE,PU,2
2020-06-29,30442,SLIPPER,WHITE,PU,2
2020-07-06,47794,SLIPPER,WHITE,PU,2
2020-07-13,32163,SLIPPER,WHITE,PU,2
2020-07-20,30048,SLIPPER,WHITE,PU,1
2020-07-27,29295,SLIPPER,WHITE,PU,2
2020-08-03,45517,SLIPPER,WHITE,PU,1
2020-08-10,35436,SLIPPER,WHITE,PU,1
2020-08-17,32431,SLIPPER,WHITE,PU,1
2020-08-24,29424,SLIPPER,WHITE,PU,2
2020-08-31,30371,SLIPPER,WHITE,PU,2
2020-09-07,46501,SLIPPER,WHITE,PU,2
2020-09-14,33317,SLIPPER,WHITE,PU,2
2020-09-21,29389,SLIPPER,WHITE,PU,1
2020-09-28,28492,SLIPPER,WHITE,PU,2
2020-10-26,29294,SLIPPER,WHITE,PU,1
2018-02-05,15694,SLIPPER,WHITE,IMSU,2
2018-02-12,16720,SLIPPER,WHITE,IMSU,1
2018-02-19,15918,SLIPPER,WHITE,IMSU,2
2018-02-26,15673,SLIPPER,WHITE,IMSU,3
2018-03-05,15680,SLIPPER,WHITE,IMSU,3
2018-03-12,14708,SLIPPER,WHITE,IMSU,2
2018-03-19,15871,SLIPPER,WHITE,IMSU,2
2018-03-26,14385,SLIPPER,WHITE,IMSU,2
2018-04-02,14810,SLIPPER,WHITE,IMSU,2
2018-04-09,16418,SLIPPER,WHITE,IMSU,1
2018-04-16,15583,SLIPPER,WHITE,IMSU,2
2018-04-23,14283,SLIPPER,WHITE,IMSU,1
2018-04-30,13879,SLIPPER,WHITE,IMSU,3
2018-05-07,15356,SLIPPER,WHITE,IMSU,3
2018-05-14,14806,SLIPPER,WHITE,IMSU,1
2018-05-21,14381,SLIPPER,WHITE,IMSU,1
2018-05-28,14905,SLIPPER,WHITE,IMSU,3
2018-06-04,16789,SLIPPER,WHITE,IMSU,2
2018-06-11,15921,SLIPPER,WHITE,IMSU,3
2018-06-18,15898,SLIPPER,WHITE,IMSU,1
2018-06-25,13454,SLIPPER,WHITE,IMSU,2
2018-07-02,14823,SLIPPER,WHITE,IMSU,3
2018-07-09,15996,SLIPPER,WHITE,IMSU,2
2018-07-16,15660,SLIPPER,WHITE,IMSU,3
2018-07-23,15771,SLIPPER,WHITE,IMSU,3
2018-07-30,15166,SLIPPER,WHITE,IMSU,1
2018-08-06,17325,SLIPPER,WHITE,IMSU,1
2018-08-13,16193,SLIPPER,WHITE,IMSU,1
2018-08-20,15204,SLIPPER,WHITE,IMSU,2
2018-08-27,14737,SLIPPER,WHITE,IMSU,2
2018-09-03,16173,SLIPPER,WHITE,IMSU,2
2018-09-10,16198,SLIPPER,WHITE,IMSU,3
2018-09-17,14457,SLIPPER,WHITE,IMSU,2
2018-09-24,15325,SLIPPER,WHITE,IMSU,1
2018-10-01,15460,SLIPPER,WHITE,IMSU,2
2018-10-08,16474,SLIPPER,WHITE,IMSU,3
2018-10-15,17350,SLIPPER,WHITE,IMSU,3
2018-10-22,14968,SLIPPER,WHITE,IMSU,1
2018-10-29,15570,SLIPPER,WHITE,IMSU,1
2018-11-05,15412,SLIPPER,WHITE,IMSU,1
2018-11-12,15510,SLIPPER,WHITE,IMSU,2
2018-11-19,16193,SLIPPER,WHITE,IMSU,2
2018-11-26,16373,SLIPPER,WHITE,IMSU,2
2018-12-03,13560,SLIPPER,WHITE,IMSU,3
2018-12-10,17072,SLIPPER,WHITE,IMSU,2
2018-12-17,17049,SLIPPER,WHITE,IMSU,2
2018-12-24,19131,SLIPPER,WHITE,IMSU,1
2018-12-31,14170,SLIPPER,WHITE,IMSU,1
2019-01-07,14670,SLIPPER,WHITE,IMSU,2
2019-01-14,15334,SLIPPER,WHITE,IMSU,1
2019-01-21,15318,SLIPPER,WHITE,IMSU,1
2019-01-28,14709,SLIPPER,WHITE,IMSU,1
2019-02-04,15251,SLIPPER,WHITE,IMSU,1
2019-02-11,16445,SLIPPER,WHITE,IMSU,1
2019-02-18,16085,SLIPPER,WHITE,IMSU,3
2019-02-25,15171,SLIPPER,WHITE,IMSU,2
2019-03-04,15767,SLIPPER,WHITE,IMSU,3
2019-03-11,17136,SLIPPER,WHITE,IMSU,3
2019-03-18,17498,SLIPPER,WHITE,IMSU,1
2019-03-25,16470,SLIPPER,WHITE,IMSU,1
2019-04-01,15131,SLIPPER,WHITE,IMSU,2
2019-04-08,16632,SLIPPER,WHITE,IMSU,3
2019-04-15,16565,SLIPPER,WHITE,IMSU,3
2019-04-22,16110,SLIPPER,WHITE,IMSU,2
2019-04-29,15630,SLIPPER,WHITE,IMSU,3
2019-05-06,17454,SLIPPER,WHITE,IMSU,3
2019-05-13,16862,SLIPPER,WHITE,IMSU,2
2019-05-20,16973,SLIPPER,WHITE,IMSU,2
2019-05-27,16729,SLIPPER,WHITE,IMSU,1
2019-06-03,18044,SLIPPER,WHITE,IMSU,3
2019-06-10,16982,SLIPPER,WHITE,IMSU,2
2019-06-17,17338,SLIPPER,WHITE,IMSU,3
2019-06-24,16536,SLIPPER,WHITE,IMSU,2
2019-07-01,16980,SLIPPER,WHITE,IMSU,2
2019-07-08,16737,SLIPPER,WHITE,IMSU,2
2019-07-15,8990,SLIPPER,WHITE,IMSU,3
2019-07-22,7320,SLIPPER,WHITE,IMSU,3
2019-07-29,7728,SLIPPER,WHITE,IMSU,2
2019-08-05,18308,SLIPPER,WHITE,IMSU,2
2019-08-12,20124,SLIPPER,WHITE,IMSU,3
2019-08-19,19146,SLIPPER,WHITE,IMSU,2
2019-08-26,17705,SLIPPER,WHITE,IMSU,3
2019-09-02,18477,SLIPPER,WHITE,IMSU,1
2019-09-09,19080,SLIPPER,WHITE,IMSU,3
2019-09-16,18221,SLIPPER,WHITE,IMSU,1
2019-09-23,17403,SLIPPER,WHITE,IMSU,3
2019-09-30,17443,SLIPPER,WHITE,IMSU,1
2019-10-07,19283,SLIPPER,WHITE,IMSU,1
2019-10-14,18893,SLIPPER,WHITE,IMSU,2
2019-10-21,18211,SLIPPER,WHITE,IMSU,2
2019-10-28,16612,SLIPPER,WHITE,IMSU,2
2019-11-04,17737,SLIPPER,WHITE,IMSU,1
2019-11-11,18932,SLIPPER,WHITE,IMSU,2
2019-11-18,19646,SLIPPER,WHITE,IMSU,1
2019-11-25,17754,SLIPPER,WHITE,IMSU,1
2019-12-02,16633,SLIPPER,WHITE,IMSU,3
2019-12-09,19046,SLIPPER,WHITE,IMSU,3
2019-12-16,20943,SLIPPER,WHITE,IMSU,2
2019-12-23,22350,SLIPPER,WHITE,IMSU,1
2019-12-30,15722,SLIPPER,WHITE,IMSU,1
2020-01-06,18903,SLIPPER,WHITE,IMSU,2
2020-01-13,17716,SLIPPER,WHITE,IMSU,1
2020-01-20,16501,SLIPPER,WHITE,IMSU,3
2020-01-27,16269,SLIPPER,WHITE,IMSU,2
2020-02-03,16911,SLIPPER,WHITE,IMSU,3
2020-02-10,20426,SLIPPER,WHITE,IMSU,2
2020-02-17,19404,SLIPPER,WHITE,IMSU,3
2020-02-24,18321,SLIPPER,WHITE,IMSU,2
2020-03-02,18733,SLIPPER,WHITE,IMSU,2
2020-03-09,19494,SLIPPER,WHITE,IMSU,2
2020-03-16,20586,SLIPPER,WHITE,IMSU,3
2020-03-23,18570,SLIPPER,WHITE,IMSU,2
2020-03-30,18378,SLIPPER,WHITE,IMSU,1
2020-04-06,21547,SLIPPER,WHITE,IMSU,3
2020-04-13,20158,SLIPPER,WHITE,IMSU,3
2020-04-20,19254,SLIPPER,WHITE,IMSU,3
2020-04-27,17687,SLIPPER,WHITE,IMSU,3
2020-05-04,19124,SLIPPER,WHITE,IMSU,3
2020-05-11,20460,SLIPPER,WHITE,IMSU,3
2020-05-18,18939,SLIPPER,WHITE,IMSU,2
2020-05-25,19421,SLIPPER,WHITE,IMSU,3
2020-06-01,19270,SLIPPER,WHITE,IMSU,3
2020-06-08,20833,SLIPPER,WHITE,IMSU,2
2020-06-15,21658,SLIPPER,WHITE,IMSU,2
2020-06-22,19063,SLIPPER,WHITE,IMSU,3
2020-06-29,19180,SLIPPER,WHITE,IMSU,2
2020-07-06,22615,SLIPPER,WHITE,IMSU,2
2020-07-13,19943,SLIPPER,WHITE,IMSU,3
2020-07-20,19375,SLIPPER,WHITE,IMSU,2
2020-07-27,18050,SLIPPER,WHITE,IMSU,3
2020-08-03,19943,SLIPPER,WHITE,IMSU,1
2020-08-10,19874,SLIPPER,WHITE,IMSU,2
2020-08-17,20021,SLIPPER,WHITE,IMSU,1
2020-08-24,18713,SLIPPER,WHITE,IMSU,2
2020-08-31,19276,SLIPPER,WHITE,IMSU,2
2020-09-07,21718,SLIPPER,WHITE,IMSU,2
2020-09-14,19345,SLIPPER,WHITE,IMSU,3
2020-09-21,18448,SLIPPER,WHITE,IMSU,3
2020-09-28,17848,SLIPPER,WHITE,IMSU,3
2020-10-05,21007,SLIPPER,WHITE,IMSU,1
2020-10-12,20014,SLIPPER,WHITE,IMSU,2
2020-10-19,19217,SLIPPER,WHITE,IMSU,1
2020-10-26,17918,SLIPPER,WHITE,IMSU,2
2018-02-05,30052,SLIPPER,RED,NBPU,1
2018-02-12,30694,SLIPPER,RED,NBPU,2
2018-02-19,28784,SLIPPER,RED,NBPU,3
2018-02-26,28213,SLIPPER,RED,NBPU,1
2018-03-05,29957,SLIPPER,RED,NBPU,3
2018-03-12,29272,SLIPPER,RED,NBPU,2
2018-03-19,30287,SLIPPER,RED,NBPU,3
2018-03-26,29871,SLIPPER,RED,NBPU,1
2018-04-02,29649,SLIPPER,RED,NBPU,3
2018-04-09,30023,SLIPPER,RED,NBPU,1
2018-04-16,28518,SLIPPER,RED,NBPU,2
2018-04-23,27455,SLIPPER,RED,NBPU,1
2018-04-30,28836,SLIPPER,RED,NBPU,3
2018-05-07,31614,SLIPPER,RED,NBPU,3
2018-05-14,29631,SLIPPER,RED,NBPU,2
2018-05-21,28081,SLIPPER,RED,NBPU,2
2018-05-28,28638,SLIPPER,RED,NBPU,3
2018-06-04,30186,SLIPPER,RED,NBPU,2
2018-06-11,30813,SLIPPER,RED,NBPU,3
2018-06-18,30070,SLIPPER,RED,NBPU,3
2018-06-25,27966,SLIPPER,RED,NBPU,3
2018-07-02,30551,SLIPPER,RED,NBPU,2
2018-07-09,32226,SLIPPER,RED,NBPU,3
2018-07-16,29250,SLIPPER,RED,NBPU,2
2018-07-23,28636,SLIPPER,RED,NBPU,1
2018-07-30,27202,SLIPPER,RED,NBPU,2
2018-08-06,31201,SLIPPER,RED,NBPU,2
2018-08-13,29938,SLIPPER,RED,NBPU,2
2018-08-20,29172,SLIPPER,RED,NBPU,2
2018-08-27,27605,SLIPPER,RED,NBPU,1
2018-09-03,30199,SLIPPER,RED,NBPU,2
2018-09-10,30035,SLIPPER,RED,NBPU,1
2018-09-17,28747,SLIPPER,RED,NBPU,1
2018-09-24,26864,SLIPPER,RED,NBPU,3
2018-10-01,28460,SLIPPER,RED,NBPU,1
2018-10-08,29979,SLIPPER,RED,NBPU,3
2018-10-15,30490,SLIPPER,RED,NBPU,2
2018-10-22,27483,SLIPPER,RED,NBPU,2
2018-10-29,27408,SLIPPER,RED,NBPU,1
2018-11-05,28962,SLIPPER,RED,NBPU,2
2018-11-12,29813,SLIPPER,RED,NBPU,2
2018-11-19,29383,SLIPPER,RED,NBPU,1
2018-11-26,30448,SLIPPER,RED,NBPU,2
2018-12-03,26820,SLIPPER,RED,NBPU,1
2018-12-10,28246,SLIPPER,RED,NBPU,2
2018-12-17,28357,SLIPPER,RED,NBPU,2
2018-12-24,31165,SLIPPER,RED,NBPU,1
2018-12-31,24041,SLIPPER,RED,NBPU,3
2019-01-07,27932,SLIPPER,RED,NBPU,1
2019-01-14,30035,SLIPPER,RED,NBPU,3
2019-01-21,27904,SLIPPER,RED,NBPU,1
2019-01-28,27398,SLIPPER,RED,NBPU,2
2019-02-04,31040,SLIPPER,RED,NBPU,2
2019-02-11,29878,SLIPPER,RED,NBPU,1
2019-02-18,27590,SLIPPER,RED,NBPU,1
2019-02-25,27205,SLIPPER,RED,NBPU,3
2019-03-04,29470,SLIPPER,RED,NBPU,3
2019-03-11,30186,SLIPPER,RED,NBPU,2
2019-03-18,31048,SLIPPER,RED,NBPU,3
2019-03-25,29498,SLIPPER,RED,NBPU,2
2019-04-01,28545,SLIPPER,RED,NBPU,2
2019-04-08,31849,SLIPPER,RED,NBPU,1
2019-04-15,30757,SLIPPER,RED,NBPU,1
2019-04-22,29368,SLIPPER,RED,NBPU,2
2019-04-29,28068,SLIPPER,RED,NBPU,2
2019-05-06,31773,SLIPPER,RED,NBPU,1
2019-05-13,31004,SLIPPER,RED,NBPU,3
2019-05-20,29396,SLIPPER,RED,NBPU,3
2019-05-27,28360,SLIPPER,RED,NBPU,1
2019-06-03,31054,SLIPPER,RED,NBPU,1
2019-06-10,30405,SLIPPER,RED,NBPU,1
2019-06-17,30363,SLIPPER,RED,NBPU,3
2019-06-24,27718,SLIPPER,RED,NBPU,1
2019-07-01,29039,SLIPPER,RED,NBPU,1
2019-07-08,30907,SLIPPER,RED,NBPU,2
2019-07-15,27839,SLIPPER,RED,NBPU,2
2019-07-22,27636,SLIPPER,RED,NBPU,3
2019-07-29,26624,SLIPPER,RED,NBPU,1
2019-08-05,30825,SLIPPER,RED,NBPU,1
2019-08-12,30549,SLIPPER,RED,NBPU,3
2019-08-19,30031,SLIPPER,RED,NBPU,2
2019-08-26,27927,SLIPPER,RED,NBPU,1
2019-09-02,29191,SLIPPER,RED,NBPU,1
2019-09-09,30764,SLIPPER,RED,NBPU,3
2019-09-16,29282,SLIPPER,RED,NBPU,1
2019-09-23,26749,SLIPPER,RED,NBPU,3
2019-09-30,26579,SLIPPER,RED,NBPU,2
2019-10-07,30444,SLIPPER,RED,NBPU,3
2019-10-14,29527,SLIPPER,RED,NBPU,2
2019-10-21,27412,SLIPPER,RED,NBPU,3
2019-10-28,26292,SLIPPER,RED,NBPU,1
2019-11-04,28384,SLIPPER,RED,NBPU,3
2019-11-11,29705,SLIPPER,RED,NBPU,2
2019-11-18,30031,SLIPPER,RED,NBPU,3
2019-11-25,31047,SLIPPER,RED,NBPU,1
2019-12-02,26715,SLIPPER,RED,NBPU,1
2019-12-09,29622,SLIPPER,RED,NBPU,2
2019-12-16,30033,SLIPPER,RED,NBPU,3
2019-12-23,31972,SLIPPER,RED,NBPU,1
2019-12-30,24167,SLIPPER,RED,NBPU,2
2020-01-06,29522,SLIPPER,RED,NBPU,2
2020-01-13,31560,SLIPPER,RED,NBPU,2
2020-01-20,29454,SLIPPER,RED,NBPU,2
2020-01-27,28130,SLIPPER,RED,NBPU,1
2020-02-03,31164,SLIPPER,RED,NBPU,2
2020-02-10,31595,SLIPPER,RED,NBPU,2
2020-02-17,31533,SLIPPER,RED,NBPU,1
2020-02-24,28579,SLIPPER,RED,NBPU,1
2020-03-02,30351,SLIPPER,RED,NBPU,2
2020-03-09,31651,SLIPPER,RED,NBPU,2
2020-03-16,32742,SLIPPER,RED,NBPU,1
2020-03-23,30173,SLIPPER,RED,NBPU,1
2020-03-30,32059,SLIPPER,RED,NBPU,2
2020-04-06,34435,SLIPPER,RED,NBPU,2
2020-04-13,31857,SLIPPER,RED,NBPU,1
2020-04-20,30648,SLIPPER,RED,NBPU,3
2020-04-27,30244,SLIPPER,RED,NBPU,1
2020-05-04,32261,SLIPPER,RED,NBPU,2
2020-05-11,31571,SLIPPER,RED,NBPU,3
2020-05-18,32122,SLIPPER,RED,NBPU,2
2020-05-25,30941,SLIPPER,RED,NBPU,3
2020-06-01,32117,SLIPPER,RED,NBPU,3
2020-06-08,33639,SLIPPER,RED,NBPU,3
2020-06-15,34681,SLIPPER,RED,NBPU,1
2020-06-22,31402,SLIPPER,RED,NBPU,2
2020-06-29,31098,SLIPPER,RED,NBPU,1
2020-07-06,36081,SLIPPER,RED,NBPU,1
2020-07-13,32427,SLIPPER,RED,NBPU,2
2020-07-20,30588,SLIPPER,RED,NBPU,2
2020-07-27,28986,SLIPPER,RED,NBPU,2
2020-08-03,30862,SLIPPER,RED,NBPU,1
2020-08-10,31933,SLIPPER,RED,NBPU,2
2020-08-17,31938,SLIPPER,RED,NBPU,2
2020-08-24,29432,SLIPPER,RED,NBPU,3
2020-08-31,30944,SLIPPER,RED,NBPU,2
2020-09-07,32542,SLIPPER,RED,NBPU,3
2020-09-14,30417,SLIPPER,RED,NBPU,1
2020-09-21,29554,SLIPPER,RED,NBPU,3
2020-09-28,27934,SLIPPER,RED,NBPU,3
2020-10-05,31376,SLIPPER,RED,NBPU,3
2020-10-12,30502,SLIPPER,RED,NBPU,3
2020-10-19,29992,SLIPPER,RED,NBPU,1
2020-10-26,29107,SLIPPER,RED,NBPU,3
2018-02-05,19484,SLIPPER,RED,PU,3
2018-02-12,20949,SLIPPER,RED,PU,1
2018-02-19,20195,SLIPPER,RED,PU,2
2018-02-26,19023,SLIPPER,RED,PU,1
2018-03-05,19974,SLIPPER,RED,PU,1
2018-03-12,18201,SLIPPER,RED,PU,3
2018-03-19,18348,SLIPPER,RED,PU,3
2018-03-26,16479,SLIPPER,RED,PU,3
2018-04-02,17695,SLIPPER,RED,PU,2
2018-04-09,17678,SLIPPER,RED,PU,3
2018-04-16,16566,SLIPPER,RED,PU,2
2018-04-23,16204,SLIPPER,RED,PU,1
2018-04-30,17115,SLIPPER,RED,PU,2
2018-05-07,17893,SLIPPER,RED,PU,3
2018-05-14,17814,SLIPPER,RED,PU,3
2018-05-21,17328,SLIPPER,RED,PU,3
2018-05-28,17229,SLIPPER,RED,PU,1
2018-06-04,20519,SLIPPER,RED,PU,2
2018-06-11,18551,SLIPPER,RED,PU,3
2018-06-18,17940,SLIPPER,RED,PU,3
2018-06-25,17824,SLIPPER,RED,PU,2
2018-07-02,18581,SLIPPER,RED,PU,1
2018-07-09,19092,SLIPPER,RED,PU,1
2018-07-16,18118,SLIPPER,RED,PU,2
2018-07-23,16361,SLIPPER,RED,PU,2
2018-07-30,15881,SLIPPER,RED,PU,2
2018-08-06,18429,SLIPPER,RED,PU,1
2018-08-13,16914,SLIPPER,RED,PU,1
2018-08-20,16702,SLIPPER,RED,PU,1
2018-08-27,16038,SLIPPER,RED,PU,3
2018-09-03,19146,SLIPPER,RED,PU,1
2018-09-10,17349,SLIPPER,RED,PU,1
2018-09-17,17499,SLIPPER,RED,PU,1
2018-09-24,17168,SLIPPER,RED,PU,3
2018-10-01,20110,SLIPPER,RED,PU,3
2018-10-08,22254,SLIPPER,RED,PU,1
2018-10-15,21079,SLIPPER,RED,PU,1
2018-10-22,20808,SLIPPER,RED,PU,2
2018-10-29,20957,SLIPPER,RED,PU,1
2018-11-05,21850,SLIPPER,RED,PU,2
2018-11-12,21473,SLIPPER,RED,PU,1
2018-11-19,20964,SLIPPER,RED,PU,3
2018-11-26,24770,SLIPPER,RED,PU,1
2018-12-03,25685,SLIPPER,RED,PU,1
2018-12-10,29846,SLIPPER,RED,PU,3
2018-12-17,41964,SLIPPER,RED,PU,2
2018-12-24,63787,SLIPPER,RED,PU,1
2018-12-31,23820,SLIPPER,RED,PU,1
2019-01-07,20707,SLIPPER,RED,PU,1
2019-01-14,19252,SLIPPER,RED,PU,2
2019-01-21,18115,SLIPPER,RED,PU,2
2019-01-28,18374,SLIPPER,RED,PU,3
2019-02-04,22815,SLIPPER,RED,PU,1
2019-02-11,25005,SLIPPER,RED,PU,1
2019-02-18,24062,SLIPPER,RED,PU,2
2019-02-25,20803,SLIPPER,RED,PU,3
2019-03-04,22958,SLIPPER,RED,PU,3
2019-03-11,21432,SLIPPER,RED,PU,3
2019-03-18,21612,SLIPPER,RED,PU,3
2019-03-25,21433,SLIPPER,RED,PU,2
2019-04-01,20437,SLIPPER,RED,PU,3
2019-04-08,19725,SLIPPER,RED,PU,3
2019-04-15,18839,SLIPPER,RED,PU,1
2019-04-22,19960,SLIPPER,RED,PU,3
2019-04-29,20028,SLIPPER,RED,PU,1
2019-05-06,21181,SLIPPER,RED,PU,1
2019-05-13,20663,SLIPPER,RED,PU,2
2019-05-20,17960,SLIPPER,RED,PU,3
2019-05-27,19854,SLIPPER,RED,PU,2
2019-06-03,20885,SLIPPER,RED,PU,2
2019-06-10,20543,SLIPPER,RED,PU,2
2019-06-17,19190,SLIPPER,RED,PU,2
2019-06-24,23442,SLIPPER,RED,PU,3
2019-07-01,20927,SLIPPER,RED,PU,3
2019-07-08,21765,SLIPPER,RED,PU,3
2019-07-15,18346,SLIPPER,RED,PU,2
2019-07-22,17312,SLIPPER,RED,PU,2
2019-07-29,16405,SLIPPER,RED,PU,1
2019-08-05,20902,SLIPPER,RED,PU,1
2019-08-12,18091,SLIPPER,RED,PU,3
2019-08-19,17513,SLIPPER,RED,PU,2
2019-08-26,17447,SLIPPER,RED,PU,2
2019-09-02,18775,SLIPPER,RED,PU,2
2019-09-09,18293,SLIPPER,RED,PU,1
2019-09-16,19609,SLIPPER,RED,PU,1
2019-09-23,17923,SLIPPER,RED,PU,1
2019-09-30,18244,SLIPPER,RED,PU,3
2019-10-07,19497,SLIPPER,RED,PU,2
2019-10-14,18170,SLIPPER,RED,PU,1
2019-10-21,19610,SLIPPER,RED,PU,1
2019-10-28,19018,SLIPPER,RED,PU,3
2019-11-04,19833,SLIPPER,RED,PU,1
2019-11-11,19452,SLIPPER,RED,PU,3
2019-11-18,19776,SLIPPER,RED,PU,1
2019-11-25,21972,SLIPPER,RED,PU,2
2019-12-02,21205,SLIPPER,RED,PU,3
2019-12-09,28826,SLIPPER,RED,PU,3
2019-12-16,36636,SLIPPER,RED,PU,2
2019-12-23,58789,SLIPPER,RED,PU,2
2019-12-30,30132,SLIPPER,RED,PU,2
2020-01-06,20019,SLIPPER,RED,PU,2
2020-01-13,17532,SLIPPER,RED,PU,3
2020-01-20,16655,SLIPPER,RED,PU,1
2020-01-27,16034,SLIPPER,RED,PU,2
2020-02-03,20420,SLIPPER,RED,PU,3
2020-02-10,21248,SLIPPER,RED,PU,2
2020-02-17,22346,SLIPPER,RED,PU,3
2020-02-24,18049,SLIPPER,RED,PU,1
2020-03-02,20526,SLIPPER,RED,PU,2
2020-03-09,19766,SLIPPER,RED,PU,2
2020-03-16,25743,SLIPPER,RED,PU,3
2020-03-23,19431,SLIPPER,RED,PU,2
2020-03-30,19953,SLIPPER,RED,PU,2
2020-04-06,22840,SLIPPER,RED,PU,3
2020-04-13,19415,SLIPPER,RED,PU,2
2020-04-20,18275,SLIPPER,RED,PU,1
2020-04-27,18406,SLIPPER,RED,PU,3
2020-05-04,21563,SLIPPER,RED,PU,3
2020-05-11,20076,SLIPPER,RED,PU,1
2020-05-18,21132,SLIPPER,RED,PU,1
2020-05-25,20094,SLIPPER,RED,PU,2
2020-06-01,20883,SLIPPER,RED,PU,1
2020-06-08,20121,SLIPPER,RED,PU,2
2020-06-15,20006,SLIPPER,RED,PU,2
2020-06-22,20450,SLIPPER,RED,PU,1
2020-06-29,20698,SLIPPER,RED,PU,2
2020-07-06,20764,SLIPPER,RED,PU,3
2020-07-13,19445,SLIPPER,RED,PU,3
2020-07-20,20460,SLIPPER,RED,PU,3
2020-07-27,20126,SLIPPER,RED,PU,3
2020-08-03,20729,SLIPPER,RED,PU,1
2020-08-10,18532,SLIPPER,RED,PU,3
2020-08-17,18563,SLIPPER,RED,PU,3
2020-08-24,19415,SLIPPER,RED,PU,1
2020-08-31,20745,SLIPPER,RED,PU,3
2020-09-07,20542,SLIPPER,RED,PU,2
2020-09-14,19937,SLIPPER,RED,PU,3
2020-09-21,19511,SLIPPER,RED,PU,1
2020-09-28,18084,SLIPPER,RED,PU,2
2020-10-26,19702,SLIPPER,RED,PU,1
2018-02-05,5711,SLIPPER,RED,IMSU,1
2018-02-12,7521,SLIPPER,RED,IMSU,2
2018-02-19,9080,SLIPPER,RED,IMSU,2
2018-02-26,6627,SLIPPER,RED,IMSU,3
2018-03-05,8840,SLIPPER,RED,IMSU,2
2018-03-12,6483,SLIPPER,RED,IMSU,2
2018-03-19,6226,SLIPPER,RED,IMSU,2
2018-03-26,5693,SLIPPER,RED,IMSU,3
2018-04-02,7829,SLIPPER,RED,IMSU,2
2018-04-09,6861,SLIPPER,RED,IMSU,1
2018-04-16,5829,SLIPPER,RED,IMSU,3
2018-04-23,4638,SLIPPER,RED,IMSU,2
2018-04-30,4085,SLIPPER,RED,IMSU,1
2018-05-07,6034,SLIPPER,RED,IMSU,3
2018-05-14,5395,SLIPPER,RED,IMSU,3
2018-05-21,5038,SLIPPER,RED,IMSU,2
2018-05-28,4215,SLIPPER,RED,IMSU,2
2018-06-04,5160,SLIPPER,RED,IMSU,1
2018-06-11,5227,SLIPPER,RED,IMSU,1
2018-06-18,5523,SLIPPER,RED,IMSU,1
2018-06-25,5285,SLIPPER,RED,IMSU,2
2018-07-02,5829,SLIPPER,RED,IMSU,2
2018-07-09,5608,SLIPPER,RED,IMSU,2
2018-07-16,5137,SLIPPER,RED,IMSU,3
2018-07-23,4209,SLIPPER,RED,IMSU,1
2018-07-30,3728,SLIPPER,RED,IMSU,2
2018-08-06,6456,SLIPPER,RED,IMSU,1
2018-08-13,5948,SLIPPER,RED,IMSU,2
2018-08-20,5271,SLIPPER,RED,IMSU,1
2018-08-27,4525,SLIPPER,RED,IMSU,3
2018-09-03,5320,SLIPPER,RED,IMSU,2
2018-09-10,5434,SLIPPER,RED,IMSU,3
2018-09-17,5944,SLIPPER,RED,IMSU,1
2018-09-24,3945,SLIPPER,RED,IMSU,1
2018-10-01,4471,SLIPPER,RED,IMSU,1
2018-10-08,5277,SLIPPER,RED,IMSU,1
2018-10-15,5333,SLIPPER,RED,IMSU,3
2018-10-22,4717,SLIPPER,RED,IMSU,1
2018-10-29,4407,SLIPPER,RED,IMSU,3
2018-11-05,4703,SLIPPER,RED,IMSU,3
2018-11-12,4239,SLIPPER,RED,IMSU,2
